BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseType,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,SiteEUIWN(kBtu/sf),buildingage,UsageCount,ParkingRatio,FloorDensity,DistanceToDowntown_km
NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.55901,-122.33328,1.0,1,234144,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Unknown,31733.045428599267,Unknown,12311.108329416667,33.59999847,88,1,0.0,4.270876042093754e-06,5.2480349273221005
NonResidential,Retail Store,98126.0,1,DELRIDGE,47.52254,-122.36627,1.0,1,64984,0,Retail Store,Retail Store,Unknown,31733.045428599267,Unknown,12311.108329416667,46.09999847,59,1,0.0,1.538840329927367e-05,9.649389088074214
NonResidential,Retail Store,98126.0,1,DELRIDGE,47.52254,-122.36627,1.0,1,67745,0,Retail Store,Retail Store,Unknown,31733.045428599267,Unknown,12311.108329416667,141.5,60,1,0.0,1.4761236991659902e-05,9.649389088074214
NonResidential,Other,98117.0,6,BALLARD,47.67767,-122.39631,1.0,3,56000,0,Other,Other,Unknown,31733.045428599267,Unknown,12311.108329416667,37.29999924,52,1,0.0,5.357142857142857e-05,9.289656440792504
NonResidential,Self-Storage Facility,98126.0,1,SOUTHWEST,47.54508,-122.37737,1.0,2,52088,0,Self-Storage Facility,Self-Storage Facility,Unknown,31733.045428599267,Unknown,12311.108329416667,30.29999924,56,1,0.0,3.839655966825373e-05,7.59741987311601
NonResidential,Hotel,98109.0,3,LAKE UNION,47.62972,-122.32906,1.0,5,123920,30000,"Hotel, Parking, Swimming Pool",Hotel,Parking,30000.0,Swimming Pool,0.0,78.09999847,27,3,0.2420916720464816,4.034861200774693e-05,2.625211947218806
Nonresidential COS,Other,98109.0,3,LAKE UNION,47.62759,-122.33661,1.0,1,50000,0,Museum,Museum,Unknown,31733.045428599267,Unknown,12311.108329416667,184.6999969,125,1,0.0,2e-05,2.402362308086591
Nonresidential COS,Warehouse,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62591,-122.34084,1.0,2,50292,0,"Non-Refrigerated Warehouse, Office, Other - Services, Residence Hall/Dormitory",Non-Refrigerated Warehouse,Residence Hall/Dormitory,5000.0,Office,4730.0,8.0,99,4,0.0,3.9767756303189374e-05,2.2874690473764736
NonResidential,Hotel,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62782,-122.34045,1.0,7,207656,54341,Hotel,Hotel,Unknown,31733.045428599267,Unknown,12311.108329416667,83.0,27,1,0.2616875987209616,3.3709596640597915e-05,2.484168996722428
Nonresidential COS,Small- and Mid-Sized Office,98103.0,5,NORTHWEST,47.70044,-122.34136,1.0,2,91130,0,"Data Center, Distribution Center, Office, Other, Parking",Office,Distribution Center,32881.0,Parking,11850.0,106.0999985,68,5,0.0,2.194666959288928e-05,10.501939128304196
NonResidential,Hotel,98133.0,5,NORTHWEST,47.70916,-122.33216,1.0,4,64893,0,Hotel,Hotel,Unknown,31733.045428599267,Unknown,12311.108329416667,95.69999695,57,1,0.0,6.16399303468787e-05,11.448630529263353
NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,47.60105,-122.33518,1.0,3,44558,0,"Office, Restaurant, Self-Storage Facility",Office,Self-Storage Facility,7672.0,Restaurant,2470.0,38.59999847,125,3,0.0,6.732797701871718e-05,0.6174594685769484
Nonresidential COS,Distribution Center,98134.0,2,GREATER DUWAMISH,47.57199,-122.32811,1.0,2,179161,0,"Data Center, Distribution Center, Office, Other",Distribution Center,Office,37321.0,Other,25543.0,56.29999924,101,4,0.0,1.1163143764546972e-05,3.815729249630937
Nonresidential COS,Warehouse,98134.0,2,GREATER DUWAMISH,47.57199,-122.32811,1.0,2,58640,0,"Non-Refrigerated Warehouse, Office, Other, Other - Services",Non-Refrigerated Warehouse,Other - Services,16735.0,Office,11533.0,61.5,60,4,0.0,3.410641200545703e-05,3.815729249630937
NonResidential,Hotel,98134.0,2,GREATER DUWAMISH,47.59269,-122.33372,1.0,9,168449,14567,"Food Service, Hotel, Parking",Hotel,Parking,20600.0,Food Service,9216.0,89.19999695,20,3,0.08647721268751966,5.3428634186014756e-05,1.5071462134781974
NonResidential,Warehouse,98134.0,1,GREATER DUWAMISH,47.57507,-122.35747,0.0,4,79600,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Unknown,31733.045428599267,Unknown,12311.108329416667,30.29999924,109,1,0.0,5.0251256281407036e-05,3.9498980583934533
Campus,Large Office,98108.0,1,GREATER DUWAMISH,47.52429,-122.31234,14.0,2,334368,31874,"Laboratory, Non-Refrigerated Warehouse, Office, Other - Utility",Office,Laboratory,72963.0,Other - Utility,16766.0,161.8999939,45,4,0.09532610776150828,5.9814336300124415e-06,9.227851547698382
NonResidential,Other,98125.0,5,NORTH,47.70281,-122.32532,1.0,6,419848,335109,"Fast Food Restaurant, Medical Office, Movie Theater, Parking, Retail Store",Parking,Movie Theater,65000.0,Medical Office,13567.0,109.0,17,5,0.7981674320230179,1.429088622549113e-05,10.754538320584867
NonResidential,Mixed Use Property,98119.0,7,MAGNOLIA / QUEEN ANNE,47.6239,-122.35756,1.0,4,110785,0,"Financial Office, Multifamily Housing, Parking, Retail Store, Supermarket/Grocery Store",Multifamily Housing,Supermarket/Grocery Store,48520.0,Parking,29839.0,98.09999847,23,5,0.0,3.610597102495825e-05,2.7414718015192796
NonResidential,Hotel,98101.0,7,DOWNTOWN,47.61275,-122.3333,1.0,0,934292,0,"Hotel, Other, Parking, Restaurant, Retail Store",Hotel,Parking,438756.0,Restaurant,49700.0,120.5,26,5,0.0,0.0,0.7338613060975859
NonResidential,Hospital,98122.0,3,CENTRAL,47.60705,-122.30966,6.0,5,597519,0,"Hospital (General Medical & Surgical), Parking",Hospital (General Medical & Surgical),Parking,48607.0,Unknown,12311.108329416667,244.8000031,35,2,0.0,8.367934743497696e-06,1.6849687309629438
NonResidential,Warehouse,98103.0,4,LAKE UNION,47.65097,-122.34227,1.0,3,75397,8161,"Non-Refrigerated Warehouse, Parking",Non-Refrigerated Warehouse,Parking,8161.0,Unknown,12311.108329416667,8.5,34,2,0.10824038091701262,3.9789381540379594e-05,5.036196026822697
NonResidential,Senior Care Community,98104.0,2,DOWNTOWN,47.59626,-122.3218,1.0,5,102796,12611,"K-12 School, Medical Office, Office, Restaurant, Retail Store, Senior Care Community",Senior Care Community,Medical Office,40091.0,K-12 School,3231.0,100.0,26,6,0.12267987081209386,4.864002490369275e-05,1.348344407946722
NonResidential,K-12 School,98105.0,4,NORTHEAST,47.66568,-122.31368,1.0,2,55653,0,K-12 School,K-12 School,Unknown,31733.045428599267,Unknown,12311.108329416667,28.79999924,97,1,0.0,3.593696656065262e-05,6.756344051509446
NonResidential,Hotel,98105.0,4,NORTHEAST,47.66151,-122.31457,1.0,16,106860,0,Hotel,Hotel,Unknown,31733.045428599267,Unknown,12311.108329416667,118.0999985,94,1,0.0,0.00014972861688190156,6.288896383359408
NonResidential,Small- and Mid-Sized Office,98125.0,5,NORTH,47.71895,-122.29475,1.0,5,50759,0,"Office, Restaurant",Office,Restaurant,3680.0,Unknown,12311.108329416667,65.40000153,53,2,0.0,9.850469867412675e-05,12.845463169830479
NonResidential,Worship Facility,98105.0,4,NORTHEAST,47.66182,-122.31113,1.0,2,56772,0,Worship Facility,Worship Facility,Unknown,31733.045428599267,Unknown,12311.108329416667,48.70000076,73,1,0.0,3.522863383357994e-05,6.381142911883614
NonResidential,Worship Facility,98105.0,4,NORTHEAST,47.6626,-122.31164,1.0,3,103000,0,Worship Facility,Worship Facility,Unknown,31733.045428599267,Unknown,12311.108329416667,52.29999924,73,1,0.0,2.912621359223301e-05,6.456055885996862
NonResidential,Other,98101.0,7,DOWNTOWN,47.61103,-122.33238,1.0,7,128766,0,"Office, Other, Other - Entertainment/Public Assembly",Other - Entertainment/Public Assembly,Other,12876.0,Office,6136.0,47.0,111,3,0.0,5.436217635090008e-05,0.5374815340647394
NonResidential,Residence Hall,98101.0,7,DOWNTOWN,47.6079,-122.33266,1.0,9,107572,0,"Office, Residence Hall/Dormitory, Retail Store",Residence Hall/Dormitory,Office,27143.0,Retail Store,10568.0,57.79999924,112,3,0.0,8.366489421038932e-05,0.19363728520632784
NonResidential,Other,98101.0,7,DOWNTOWN,47.60699,-122.33481,1.0,15,230880,0,Other,Other,Unknown,31733.045428599267,Unknown,12311.108329416667,303.7999878,70,1,0.0,6.496881496881497e-05,0.22134496793936298
NonResidential,Other,98119.0,7,MAGNOLIA / QUEEN ANNE,47.63965,-122.3783,1.0,1,76086,0,Other,Other,Unknown,31733.045428599267,Unknown,12311.108329416667,46.0,52,1,0.0,1.3143022369424073e-05,5.081677446964907
NonResidential,Medical Office,98119.0,7,MAGNOLIA / QUEEN ANNE,47.61972,-122.36033,1.0,5,190000,39000,"Medical Office, Office",Medical Office,Office,9805.0,Unknown,12311.108329416667,183.5,98,2,0.20526315789473684,2.6315789473684212e-05,2.5957842471564354
NonResidential,Hotel,98121.0,7,DOWNTOWN,47.6124,-122.35075,1.0,4,122309,0,Hotel,Hotel,Unknown,31733.045428599267,Unknown,12311.108329416667,213.6000061,64,1,0.0,3.270405284974941e-05,1.5588442083462974
Campus,Other,98125.0,7,DOWNTOWN,47.61137,-122.34947,4.0,3,215476,0,Other,Other,Unknown,31733.045428599267,Unknown,12311.108329416667,113.3000031,30,1,0.0,1.3922664241029164e-05,1.4234192293879349
NonResidential,Hotel,98121.0,7,DOWNTOWN,47.61069,-122.34653,1.0,8,254273,38800,Hotel,Hotel,Unknown,31733.045428599267,Unknown,12311.108329416667,96.90000153,22,1,0.15259189925788424,3.146224726966685e-05,1.1914265552139802
Nonresidential COS,Other,98101.0,7,DOWNTOWN,47.60729,-122.34211,1.0,2,69400,0,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,Unknown,31733.045428599267,Unknown,12311.108329416667,219.5,45,1,0.0,2.8818443804034583e-05,0.7601676374719554
NonResidential,Mixed Use Property,98104.0,7,DOWNTOWN,47.6041,-122.33958,1.0,1,62900,0,"Other, Restaurant, Retail Store",Restaurant,Other,29793.0,Retail Store,3384.300049,165.6999969,125,3,0.0,1.589825119236884e-05,0.6074615284305728
NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,47.60271,-122.33557,1.0,4,56500,0,"Office, Retail Store",Office,Retail Store,7000.0,Unknown,12311.108329416667,37.5,111,2,0.0,7.079646017699115e-05,0.4672035658656227
NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.59486,-122.32455,1.0,4,203504,0,"Non-Refrigerated Warehouse, Other - Services",Non-Refrigerated Warehouse,Other - Services,44132.0,Unknown,12311.108329416667,19.39999962,17,2,0.0,1.965563330450507e-05,1.3821899846950738
NonResidential,Large Office,98121.0,7,DOWNTOWN,47.61757,-122.35122,0.0,3,100734,26731,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,98.19999695,57,1,0.2653622411499593,2.9781404491035798e-05,1.9112014450373889
NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,47.61703,-122.35012,1.0,4,77662,18504,"Office, Parking",Office,Parking,17570.0,Unknown,12311.108329416667,83.19999695,44,2,0.23826324328500426,5.150524065823697e-05,1.8096728119054666
NonResidential,Large Office,98121.0,7,DOWNTOWN,47.61619,-122.34599,1.0,12,234000,21790,"Financial Office, Laboratory, Office, Parking",Office,Laboratory,29865.0,Parking,25373.0,90.09999847,47,4,0.09311965811965812,5.128205128205128e-05,1.5225409360723343
NonResidential,Large Office,98101.0,7,DOWNTOWN,47.61217,-122.33694,1.0,25,369996,0,"Office, Parking",Office,Parking,127192.0,Unknown,12311.108329416667,64.5,36,2,0.0,6.756829803565444e-05,0.7565211114441042
NonResidential,Retail Store,98101.0,7,DOWNTOWN,47.61229,-122.33629,1.0,10,693450,0,"Office, Retail Store",Retail Store,Office,332343.0,Unknown,12311.108329416667,57.70000076,100,2,0.0,1.4420650371331747e-05,0.7464795566535694
NonResidential,Large Office,98191.0,7,DOWNTOWN,47.61316,-122.3343,1.0,33,791396,0,"Lifestyle Center, Office, Other, Parking, Restaurant",Office,Parking,132465.0,Other,33110.0,62.40000153,49,5,0.0,4.169846701272182e-05,0.7912943402033944
NonResidential,Large Office,98101.0,7,DOWNTOWN,47.61399,-122.33523,1.0,23,747747,205076,"Office, Parking, Restaurant",Office,Parking,219045.0,Restaurant,9337.0,57.40000153,25,3,0.2742585393187803,3.0759066903645216e-05,0.8974255328374893
NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,47.61356,-122.33665,1.0,10,63409,7757,"Office, Retail Store",Office,Retail Store,6187.0,Unknown,12311.108329416667,74.40000153,99,2,0.12233279187497043,0.00015770631929221403,0.886629705459545
NonResidential,Large Office,98101.0,7,DOWNTOWN,47.61375,-122.33566,1.0,17,204790,30000,"Office, Other - Recreation, Parking, Retail Store",Office,Other - Recreation,17070.0,Retail Store,14666.0,46.5,95,4,0.14649152790663605,8.301186581376044e-05,0.880919180122243
NonResidential,Small- and Mid-Sized Office,98101.0,7,DOWNTOWN,47.61256,-122.33808,1.0,5,73399,0,"Office, Retail Store",Office,Retail Store,9976.0,Unknown,12311.108329416667,64.90000153,109,2,0.0,6.812081908472868e-05,0.8373165590471617
NonResidential,Large Office,98101.0,7,DOWNTOWN,47.61391,-122.33725,1.0,20,265851,32334,"Office, Parking",Office,Parking,29214.0,Unknown,12311.108329416667,69.5,56,2,0.12162451899748355,7.523011009926613e-05,0.940230617984649
NonResidential,Large Office,98121.0,7,DOWNTOWN,47.61578,-122.33726,1.0,25,758043,228668,"Office, Parking",Office,Parking,191082.0,Unknown,12311.108329416667,46.40000153,16,2,0.30165571082379233,3.2979659465228225e-05,1.1333023824440944
NonResidential,Large Office,98121.0,7,DOWNTOWN,47.61641,-122.34112,1.0,12,206000,0,"Office, Parking",Office,Parking,51250.0,Unknown,12311.108329416667,56.40000153,57,2,0.0,5.825242718446602e-05,1.32140263741514
NonResidential,Large Office,98101.0,7,DOWNTOWN,47.61555,-122.33582,1.0,36,824887,154972,"Office, Parking",Office,Parking,161119.0,Unknown,12311.108329416667,52.90000153,16,2,0.187870581061406,4.364234131462855e-05,1.0764219073123495
NonResidential,Large Office,98101.0,7,DOWNTOWN,47.61516,-122.33303,1.0,16,480840,141600,"Fitness Center/Health Club/Gym, Office, Other, Parking, Restaurant",Office,Parking,123356.0,Fitness Center/Health Club/Gym,18239.0,54.40000153,35,5,0.2944846518592463,3.3275101904999585e-05,0.9987427501456496
NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,47.60266,-122.33332,1.0,7,89550,0,"Office, Retail Store, Social/Meeting Hall",Office,Retail Store,10058.0,Social/Meeting Hall,7030.0,50.59999847,125,3,0.0,7.816862088218872e-05,0.4041172537958383
NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,47.60219,-122.33347,1.0,6,89355,0,"Office, Retail Store",Office,Retail Store,7000.0,Unknown,12311.108329416667,46.90000153,125,2,0.0,6.714789323484976e-05,0.45756893360064416
NonResidential,Large Office,98104.0,7,DOWNTOWN,47.6036,-122.33288,1.0,15,388934,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,48.79999924,103,1,0.0,3.856695480467123e-05,0.2949617614412268
NonResidential,Large Office,98104.0,7,DOWNTOWN,47.60403,-122.33497,1.0,22,384302,0,"Convenience Store without Gas Station, Food Service, Office",Office,Convenience Store without Gas Station,3291.899902,Food Service,1437.0,29.60000038,96,3,0.0,5.724664456599237e-05,0.3232953424054077
NonResidential,Large Office,98104.0,7,DOWNTOWN,47.60567,-122.33511,1.0,41,589921,129432,"Office, Parking, Pre-school/Daycare",Office,Parking,107667.0,Pre-school/Daycare,10290.0,51.20000076,39,3,0.21940564923099873,6.950083146726426e-05,0.23322974193364762
NonResidential,Small- and Mid-Sized Office,98104.0,7,DOWNTOWN,47.60542,-122.33588,1.0,6,91091,1392,"Office, Parking",Office,Parking,1392.0,Unknown,12311.108329416667,21.39999962,75,2,0.015281421874828468,6.58681977363296e-05,0.29636441091143667
NonResidential,Large Office,98101.0,7,DOWNTOWN,47.60581,-122.33664,1.0,8,157941,62993,"Office, Parking",Office,Parking,15401.0,Unknown,12311.108329416667,44.09999847,57,2,0.39883880689624607,5.065182568174192e-05,0.3431171208241427
NonResidential,Large Office,98101.0,7,DOWNTOWN,47.60614,-122.33674,1.0,29,635303,197231,"Office, Parking",Office,Parking,194435.0,Convenience Store without Gas Station,6122.0,35.90000153,34,2,0.3104518631267285,4.564750992833341e-05,0.3479255229427244
NonResidential,Large Office,98101.0,7,DOWNTOWN,47.60655,-122.33533,1.0,34,776762,162604,"Office, Parking",Office,Parking,154947.0,Unknown,12311.108329416667,53.79999924,45,2,0.20933567810989723,4.377145122959156e-05,0.2452601583382812
NonResidential,Large Office,98101.0,7,DOWNTOWN,47.60671,-122.33456,1.0,14,186768,23775,"Data Center, Office, Parking",Office,Parking,33671.0,Data Center,240.0,53.90000153,53,3,0.1272969673605757,7.49593078043348e-05,0.19294754922800042
NonResidential,Large Office,98104.0,7,DOWNTOWN,47.60549,-122.33319,1.0,37,1052469,164420,"Convenience Store without Gas Station, Data Center, Financial Office, Fitness Center/Health Club/Gym, Office, Other, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc), Restaurant",Office,Parking,185581.0,Financial Office,103478.0,47.20000076,23,11,0.15622312866222188,3.515542975612583e-05,0.11362516636955047
NonResidential,Large Office,98164.0,7,DOWNTOWN,47.60616,-122.33165,1.0,42,617684,171500,"Financial Office, Office, Parking, Retail Store",Office,Parking,189600.0,Retail Store,18026.0,119.4000015,52,4,0.27765006054875957,6.799593319561459e-05,0.03402849988103335
NonResidential,Large Office,98104.0,7,DOWNTOWN,47.60471,-122.33261,1.0,8,201480,0,"Non-Refrigerated Warehouse, Office, Retail Store",Office,Retail Store,29094.0,Non-Refrigerated Warehouse,10624.0,47.20000076,118,3,0.0,3.970617431010522e-05,0.1700351345621629
Nonresidential COS,Large Office,98104.0,3,DOWNTOWN,47.60421,-122.32919,1.0,14,310490,0,"Data Center, Office, Other",Office,Other,28394.0,Data Center,600.0,73.59999847,24,3,0.0,4.509001900222229e-05,0.3107423946931256
Nonresidential COS,Large Office,98104.0,7,DOWNTOWN,47.60377,-122.32971,1.0,8,199530,30660,"Office, Other, Parking, Restaurant",Office,Parking,18590.0,Other,17480.0,77.40000153,22,4,0.1536611035934446,4.009422142033779e-05,0.324216718431417
NonResidential,Large Office,98104.0,7,DOWNTOWN,47.60249,-122.32854,1.0,13,372242,52703,"Office, Parking",Office,Parking,52703.0,Unknown,12311.108329416667,43.40000153,19,2,0.14158262635597274,3.492351749668226e-05,0.49134598882612107
NonResidential,Large Office,98104.0,7,DOWNTOWN,47.60193,-122.32812,1.0,7,114395,8296,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,30.79999924,116,1,0.07252065212640413,6.119148564185498e-05,0.5607814111133103
NonResidential,Retail Store,98105.0,4,NORTHEAST,47.66024,-122.31278,1.0,2,89200,0,Retail Store,Retail Store,Unknown,31733.045428599267,Unknown,12311.108329416667,75.19999695,47,1,0.0,2.242152466367713e-05,6.180900159559511
NonResidential,Large Office,98195.0,4,NORTHEAST,47.66072,-122.31466,1.0,23,474546,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,63.20000076,54,1,0.0,4.846737724056256e-05,6.201594524488026
NonResidential,Other,98185.0,4,NORTHEAST,47.6606,-122.31512,1.0,5,36000,0,Data Center,Data Center,Unknown,31733.045428599267,Unknown,12311.108329416667,834.4000244,56,1,0.0,0.0001388888888888889,6.181365047731524
NonResidential,Small- and Mid-Sized Office,98105.0,4,NORTHEAST,47.661,-122.31626,0.0,5,99005,0,Office,Office,Unknown,31733.045428599267,Unknown,12311.108329416667,63.0,64,1,0.0,5.050249987374375e-05,6.2080000310955885
NonResidential,Large Office,98105.0,4,NORTHEAST,47.66065,-122.31689,1.0,6,135051,44248,"Office, Parking",Office,Parking,42500.0,Unknown,12311.108329416667,46.09999847,23,2,0.32763918815854753,4.4427660661527865e-05,6.160897837703127
NonResidential,Large Office,98105.0,4,NORTHEAST,47.65999,-122.31741,1.0,5,220649,82720,"Office, Parking",Office,Parking,90000.0,Unknown,12311.108329416667,48.29999924,23,2,0.37489406251557905,2.2660424475071266e-05,6.081619357061505
NonResidential,Self-Storage Facility,98101.0,7,DOWNTOWN,47.61591,-122.33238,1.0,5,93660,0,Self-Storage Facility,Self-Storage Facility,Unknown,31733.045428599267,Unknown,12311.108329416667,10.0,61,1,0.0,5.3384582532564594e-05,1.0799067407410061
NonResidential,Large Office,98101.0,7,DOWNTOWN,47.61597,-122.33086,1.0,18,413715,64660,"Office, Parking",Office,Parking,69634.0,Unknown,12311.108329416667,69.59999847,45,2,0.156291166624367,4.350821217504804e-05,1.090343938684759
NonResidential,Mixed Use Property,98101.0,7,DOWNTOWN,47.6177,-122.3306,1.0,11,381381,195621,"Fitness Center/Health Club/Gym, Office, Parking",Parking,Office,164192.0,Fitness Center/Health Club/Gym,37782.0,49.20000076,25,3,0.5129280168650248,2.8842548527587897e-05,1.2836758198191298
NonResidential,Large Office,98121.0,7,DOWNTOWN,47.61431,-122.34244,1.0,24,543876,116721,"Office, Parking",Office,Parking,107300.0,Unknown,12311.108329416667,61.70000076,46,2,0.2146095801248814,4.412770557994837e-05,1.1891403192605885
NonResidential,Mixed Use Property,98121.0,7,DOWNTOWN,47.6177,-122.3545,1.0,4,109347,38700,"Laboratory, Office, Parking",Laboratory,Parking,38700.0,Office,28258.0,118.5999985,45,3,0.35391917473730417,3.658079325450172e-05,2.110618771057678
